,PlaceCode,PlaceName,PlaceScore,PlaceFromPrice,PlaceProvince,PlaceCity,PlaceNeighborhood,PlaceM2,PlaceRooms,PlaceCapacity,PlaceBuildingType,PlaceRentalType,PlaceSecurityType,PlaceExtraPersonCost
2091,51106,سوپرلوکس Vip با استخر روباز و جکوزی و آتشکده,4.79,"4,000,000",مازندران,محمود آباد, دهکده توریستی رودپشت,400,3,4 ,ویلایی ,دربست,,"500,000"
2092,66612,ویلای دربست در نزدیکی ساحل محمودآباد,4.5,"1,200,000",مازندران,محمود آباد, محمود اباد,165,3,6 ,ویلایی ,دربست,,"150,000"
2093,85054,واحد مبله تک خواب نسیم,جدید,"300,000",مازندران,محمود آباد, فاطمیه,80,1,4 ,ویلایی ,غیردربست,,"50,000"
2094,77342,"آپارتمان ساحلی، تک خوابه ""واحد 4""",4.33,"700,000",مازندران,محمود آباد, سیاه رودسر,77,1,3 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
2095,42884,ویلای لوکس استخردار,4.79,"1,350,000",مازندران,محمود آباد,,300,2,4 ,ویلایی ,دربست,,"80,000"
2096,70027,ویلای دوخوابه تمیز در نزدیکی ساحل,4.21,"2,500,000",مازندران,محمود آباد, کوچه شبنم,150,2,4 ,ویلایی ,دربست,,"300,000"
2097,39002,ویلا لوکس ساحلی کارن ۱,4.49,"850,000",مازندران,محمود آباد,,130,2,4 ,ویلایی ,دربست,بدون سرایدار/نگهبان,"100,000"
2098,60726,ویلای دربست (مجهز به استخر سرپوشیده‌ و جكوزي),4.04,"1,300,000",مازندران,محمود آباد, چهارمحل اهي,120,2,4 ,ویلایی ,دربست,,"100,000"
2099,41428,ویلا سه خواب نوساخت در محمودآباد,4.35,"660,000",مازندران,محمود آباد,,135,3,4 ,ویلایی ,دربست,,"70,000"
2100,23653,باغ ویلای دنج با استخر آب‌گرم,4.62,"2,000,000",مازندران,محمود آباد,,200,3,6 ,ویلایی ,دربست,,"350,000"
2101,49757,دربست، استخر سرپوشیده آبگرم، با فوتبال دستی,4.56,"2,950,000",مازندران,محمود آباد,,160,2,4 ,ویلایی ,دربست,,"300,000"
2102,56658,یک خوابه آپارتمانی لب دریا - واحد سوم,4.89,"589,000",مازندران,محمود آباد, خیابان آزادی,50,1,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
2103,85090,دو خواب ساحلی صدف,جدید,"600,000",مازندران,محمود آباد, ساحلی شهری,100,2,2 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"150,000"
2104,71030,ویلای ساحلی دو خواب,4.33,"1,200,000",مازندران,محمود آباد, محمود آباد,70,2,4 ,ویلایی ,دربست,,
2105,36345,ویلا دوخوابه جنگلی -محمودآباد,4.39,"450,000",مازندران,محمود آباد, گالشپل,280,2,4 ,ویلایی ,دربست,بدون سرایدار/نگهبان,"50,000"
2106,54610,استخر آبگرم سرپوشیده، جکوزی ۸ نفره، محوطه زیبا,4.83,"3,500,000",مازندران,محمود آباد, سیاهرودسر,200,4,8 ,ویلایی ,دربست,,"300,000"
2107,22471,ویلا استخردار رو به دریا لاکچری,4.52,"5,550,000",مازندران,محمود آباد,,500,3,6 ,ویلایی ,دربست,بدون سرایدار/نگهبان,"200,000"
2108,56648,یک خوابه آپارتمانی لب دریا - واحد دوم,4.69,"589,000",مازندران,محمود آباد, خیابان آزادی,50,1,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
2109,65137,ویلا لوکس استخردار,4.4,"2,000,000",مازندران,محمود آباد, خانه دریا,360,3,6 ,ویلایی ,غیردربست,,"200,000"
2110,61563,ویلا ساحلی آرام,3.58,"550,000",مازندران,محمود آباد,,100,2,4 ,ویلایی ,غیردربست,,"60,000"
2111,50767,مجتمع ساحلی گلستان۳,4.83,"2,850,000",مازندران,محمود آباد,,110,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"500,000"
2112,62993,ویلای دو خوابه استخر دار ساحلی,5,"1,700,000",مازندران,محمود آباد,,120,2,6 ,ویلایی ,دربست,,
2113,53615,مبله و تمیز، روستای حرب ده با ویو زیبا,4.57,"990,000",مازندران,محمود آباد, حرب ده,150,2,6 ,ویلایی ,دربست,,"100,000"
2114,54639,سوپرلوکس Vip با استخر سرپوشیده و جکوزی,4.57,"2,000,000",مازندران,محمود آباد,,300,2,4 ,ویلایی ,دربست,,"500,000"
2115,86911,ویلای تریپلکس نوساز همراه استخر سرپوشیده آبگرم,جدید,"1,500,000",مازندران,محمود آباد, عزت آباد,260,2,4 ,ویلایی ,دربست,,"200,000"
2116,36785,سوئیت 2، محمودآباد,5,"500,000",مازندران,محمود آباد, محمودآباد,51, بدون اتاق,3 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"80,000"
2117,74969,ویلای نوساز سه خواب دارای استخر،جکوزی و میزبیلیارد,4.76,"1,650,000",مازندران,محمود آباد, شهرک ساحلی خانه دریا,133,3,7 ,ویلایی ,دربست,,"200,000"
